
 num     #instances         #bytes  class name
 387:          1763          84624  java.awt.image.DataBufferInt
 388:          1763          84624  java.awt.image.SinglePixelPackedSampleModel
 389:          2112          84480  org.kohsuke.rngom.digested.DChoicePattern
 390:          5238          83808  com.intellij.codeInsight.daemon.impl.ShowIntentionsPass$$Lambda$2111/1782775380
 391:           218          83712  com.intellij.ui.components.JBScrollBar
 392:          3477          83448  [Lcom.intellij.spring.boot.model.SpringBootModelConfigFileNameContributor;
 393:          1488          83328  java.awt.BorderLayout
 394:          3471          83304  com.intellij.openapi.vfs.newvfs.persistent.FSRecords$$Lambda$2058/900566601
 395:          3470          83280  com.intellij.psi.impl.source.html.dtd.HtmlAttributeDescriptorImpl
 396:          2069          82760  com.intellij.lang.javascript.psi.types.JSTypeImpl
 397:          2580          82560  com.intellij.psi.impl.compiled.ClsReferenceListImpl
 398:          3428          82272  com.intellij.patterns.XmlNamedElementPattern$1
